id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,#country+code,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
15564,MZM-1989-1-99-47.4,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-06-27 ""MOZAMBICAN REBELS SAY THEY KILLED 34, BLASTED CONVOY AND TANKS",,,,RENAMO,6,Mozambique,Mozambique,,,-18.250000,35.000000,POINT (35 -18.25),103391,Mozambique,MOZ,541,Africa,1,1,1989-06-19 00:00:00.000,1989-06-19 00:00:00.000,0,0,0,0,0,13,0,541,
15496,MZM-1989-1-99-47.1,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-06-27 ""MOZAMBICAN REBELS SAY THEY KILLED 34, BLASTED CONVOY AND TANKS",,,,RENAMO,2,Mucuburi town,Mucuburi town (near),Nampula province,Mecuburi district,-14.655833,38.890833,POINT (38.890833 -14.655833),108438,Mozambique,MOZ,541,Africa,1,1,1989-06-19 00:00:00.000,1989-06-19 00:00:00.000,0,0,0,0,0,7,0,541,
15471,MZM-1989-1-99-48,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-07-07 ""MOZAMBICAN REBELS SAY BEIRA CORRIDOR CLOSED",,,,RENAMO,1,Massingir location,Massingir location,Gaza province,Massingir district,-23.918056,32.157500,POINT (32.1575 -23.918056),95465,Mozambique,MOZ,541,Africa,2,3,1989-06-30 00:00:00.000,1989-07-06 00:00:00.000,0,0,0,0,0,13,0,541,
13941,MZM-1989-1-99-50,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,African Defence September 1989,,,,official source,1,Guamba location,Guamba location,Inhambane province,Inharrime district,-24.396111,34.541389,POINT (34.541389 -24.396111),94750,Mozambique,MOZ,541,Africa,1,3,1989-07-16 00:00:00.000,1989-07-22 00:00:00.000,0,17,0,0,17,17,17,541,
15382,MZM-1989-1-99-51,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-07-20 ""MOZAMBICAN REBELS KILL 82 VILLAGERS IN ATTACK, NEWSPAPER SAYS",,,,semi-official paper Noticias,1,Sanguene  town,Sanguene  town,Tete province,Angónia district,-14.695556,34.434722,POINT (34.434722 -14.695556),108429,Mozambique,MOZ,541,Africa,1,1,1989-07-18 00:00:00.000,1989-07-18 00:00:00.000,0,20,0,0,20,20,20,541,
15395,MZM-1989-1-99-52,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-07-25 ""MOZAMBICAN REBELS WELCOME GOVERNMENT MEDIATION OFFER",,,,RENAMO,5,Beira railway,Mozambique central (Beira railway),,,-20.462778,33.896667,POINT (33.896667 -20.462778),100508,Mozambique,MOZ,541,Africa,2,3,1989-07-18 00:00:00.000,1989-07-24 00:00:00.000,0,0,0,0,0,31,0,541,
15559,MZM-1989-1-99-54,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,African Defence September 1989,,,,,3,Massingir district,Massingir district,Gaza province,Massingir district,-23.918056,32.157500,POINT (32.1575 -23.918056),95465,Mozambique,MOZ,541,Africa,1,1,1989-07-22 00:00:00.000,1989-07-22 00:00:00.000,0,22,0,0,22,28,22,541,
15528,MZM-1989-1-99-55,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-07-29 ""MOZAMBICAN REBELS KILL 20 IN RAID ON TOWN",,,,state-run Radio Mozambique,1,Chifunde town,Chifunde town,Tete province,Chifunde district,-14.792500,32.836111,POINT (32.836111 -14.7925),108426,Mozambique,MOZ,541,Africa,1,2,1989-07-24 00:00:00.000,1989-07-28 00:00:00.000,0,12,0,0,12,12,12,541,
15501,MZM-1989-1-99-58.1,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-01 ""MOZAMBICAN REBELS CLAIM RAIDS DURING GOVERNMENT PARTY CONGRESS",,,,RENAMO,2,Magude town,Magude town (near),Maputo province,Magude district,-25.023056,32.648056,POINT (32.648056 -25.023056),93306,Mozambique,MOZ,541,Africa,2,3,1989-07-24 00:00:00.000,1989-07-30 00:00:00.000,0,0,0,0,0,4,0,541,
15510,MZM-1989-1-99-58.3,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-01 ""MOZAMBICAN REBELS CLAIM RAIDS DURING GOVERNMENT PARTY CONGRESS",,,,RENAMO,2,Catuane town,Catuane town (near),Maputo province,Matutuine district,-26.836389,32.284444,POINT (32.284444 -26.836389),91145,Mozambique,MOZ,541,Africa,2,3,1989-07-24 00:00:00.000,1989-07-30 00:00:00.000,0,0,0,0,0,5,0,541,
15531,MZM-1989-1-99-53,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-07-26 ""MOZAMBICAN REBELS KILL THREE, MUTILATE TWO IN NIGHT ATTACK",,,,semi-official paper Noticias,2,Maputo city,"Maputo city (near, Khongolote suburb)",Maputo province,Maputo district,-25.965278,32.589167,POINT (32.589167 -25.965278),92586,Mozambique,MOZ,541,Africa,1,1,1989-07-24 00:00:00.000,1989-07-24 00:00:00.000,0,1,0,0,1,1,1,541,
15366,MZM-1989-1-99-58.2,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-01 ""MOZAMBICAN REBELS CLAIM RAIDS DURING GOVERNMENT PARTY CONGRESS",,,,RENAMO,2,Manhica town,Manhica town (near),Maputo province,Manhica district,-25.402222,32.807222,POINT (32.807222 -25.402222),93306,Mozambique,MOZ,541,Africa,2,3,1989-07-24 00:00:00.000,1989-07-30 00:00:00.000,0,0,0,0,0,5,0,541,
15339,MZM-1989-1-99-57,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-07-31 ""MOZAMBICAN REBELS SAY THEY DOWNED JET, KILLED 29 SOLDIERS",,,,RENAMO,6,Mozambique,Mozambique,,,-18.250000,35.000000,POINT (35 -18.25),103391,Mozambique,MOZ,541,Africa,2,3,1989-07-24 00:00:00.000,1989-07-30 00:00:00.000,0,0,0,0,0,9,0,541,
15273,MZM-1989-1-99-59,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-01 ""MOZAMBICAN REBELS CLAIM RAIDS DURING GOVERNMENT PARTY CONGRESS",,,,RENAMO,4,Tete province,Tete province,Tete province,,-15.500000,33.000000,POINT (33 -15.5),107707,Mozambique,MOZ,541,Africa,2,2,1989-07-26 00:00:00.000,1989-07-30 00:00:00.000,0,5,0,0,5,13,0,541,
13929,MZM-1989-1-99-56,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-07-31 ""MOZAMBICAN REBELS SAY THEY DOWNED JET, KILLED 29 SOLDIERS",,,,RENAMO,1,Nametil location,Nametil location,Nampula province,Mogovolas district,-15.720278,39.342500,POINT (39.3425 -15.720278),106999,Mozambique,MOZ,541,Africa,2,1,1989-07-26 00:00:00.000,1989-07-26 00:00:00.000,0,0,0,0,0,20,0,541,
15499,MZM-1989-1-99-61,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-17 ""MOZAMBICAN REBELS SAY THEY KILLED 64 SOLDIERS OVER PAST WEEK",,,,RENAMO,1,Sungo town,Sungo town,Tete province,Moatize district,-16.542222,33.946111,POINT (33.946111 -16.542222),105548,Mozambique,MOZ,541,Africa,2,3,1989-08-10 00:00:00.000,1989-08-16 00:00:00.000,9,0,0,0,9,9,9,541,
15433,MZM-1989-1-99-60,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-17 ""MOZAMBICAN REBELS SAY THEY KILLED 64 SOLDIERS OVER PAST WEEK",,,,RENAMO,1,Mueda location,Mueda location,Cabo Delgado province,Mueda district,-11.662778,39.550556,POINT (39.550556 -11.662778),112760,Mozambique,MOZ,541,Africa,2,3,1989-08-10 00:00:00.000,1989-08-16 00:00:00.000,0,0,0,0,0,22,0,541,
15560,MZM-1989-1-99-62,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-17 ""MOZAMBICAN REBELS SAY THEY KILLED 64 SOLDIERS OVER PAST WEEK",,,,RENAMO,6,Mozambique,Mozambique,,,-18.250000,35.000000,POINT (35 -18.25),103391,Mozambique,MOZ,541,Africa,2,3,1989-08-10 00:00:00.000,1989-08-16 00:00:00.000,0,17,0,0,17,50,17,541,
15392,MZM-1989-1-99-64,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-21 ""MOZAMBICAN REBELS RAID MILITARY BASES",,,,RENAMO,1,Marrupa location,Marrupa location (barracks),Niassa province,Marrupa district,-13.198889,37.499444,POINT (37.499444 -13.198889),110595,Mozambique,MOZ,541,Africa,1,1,1989-08-17 00:00:00.000,1989-08-17 00:00:00.000,3,0,0,0,3,3,3,541,
13186,MZM-1989-1-99-63,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-21 ""MOZAMBICAN REBELS RAID MILITARY BASES",,,,RENAMO,1,Ressano Garcia location,Ressano Garcia location (base),Maputo province,Moamba district,-25.442778,31.995278,POINT (31.995278 -25.442778),93304,Mozambique,MOZ,541,Africa,1,1,1989-08-17 00:00:00.000,1989-08-17 00:00:00.000,0,0,0,0,0,13,0,541,
15421,MZM-1989-1-99-65,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-24 ""MOZAMBICAN TROOPS SAY THEY KILLED 16 REBELS",,,,"AIM, official news agency",4,Tete province,Tete province,Tete province,,-15.500000,33.000000,POINT (33 -15.5),107707,Mozambique,MOZ,541,Africa,2,3,1989-08-18 00:00:00.000,1989-08-24 00:00:00.000,0,16,0,0,16,16,16,541,
15387,MZM-1989-1-99-67.2,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-25 ""MOZAMBICAN REBELS CLAIM STRING OF ATTACKS",,,,RENAMO,1,Chiuta town,Chiuta town (barracks),Tete province,Chiuta district,-15.562222,33.289722,POINT (33.289722 -15.562222),106987,Mozambique,MOZ,541,Africa,2,3,1989-08-19 00:00:00.000,1989-08-25 00:00:00.000,0,0,0,0,0,14,0,541,
15276,MZM-1989-1-99-67.4,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-25 ""MOZAMBICAN REBELS CLAIM STRING OF ATTACKS",,,,RENAMO,1,Luabo town,Luabo town,Zambézia province,Chinde district,-18.392778,36.105278,POINT (36.105278 -18.392778),103393,Mozambique,MOZ,541,Africa,1,3,1989-08-19 00:00:00.000,1989-08-25 00:00:00.000,0,0,0,0,0,7,0,541,
15530,MZM-1989-1-99-67.3,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-25 ""MOZAMBICAN REBELS CLAIM STRING OF ATTACKS",,,,RENAMO,3,Machaze district,Machaze district,Manica province,Machaze district,-20.830556,33.373611,POINT (33.373611 -20.830556),99787,Mozambique,MOZ,541,Africa,2,3,1989-08-19 00:00:00.000,1989-08-25 00:00:00.000,0,0,0,0,0,15,0,541,
15233,MZM-1989-1-99-67.5,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-25 ""MOZAMBICAN REBELS CLAIM STRING OF ATTACKS",,,,RENAMO,3,Moatize district,Moatize district (Between [Vila de] Zobue and Tete),Tete province,Moatize district,-15.925397,34.067833,POINT (34.0678334 -15.9253973),106989,Mozambique,MOZ,541,Africa,1,3,1989-08-19 00:00:00.000,1989-08-25 00:00:00.000,0,0,0,0,0,4,0,541,
13915,MZM-1989-1-99-67.1,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-08-25 ""MOZAMBICAN REBELS CLAIM STRING OF ATTACKS",,,,RENAMO,6,Mozambique,Mozambique,,,-18.250000,35.000000,POINT (35 -18.25),103391,Mozambique,MOZ,541,Africa,2,3,1989-08-19 00:00:00.000,1989-08-25 00:00:00.000,0,5,0,0,5,5,5,541,
15490,MZM-1989-1-99-66,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,African Defence October 1989,,,,,1,Macia location,Macia location (Bilene district town),Gaza province,Bilene district,-25.026944,33.098889,POINT (33.098889 -25.026944),93307,Mozambique,MOZ,541,Africa,1,1,1989-08-24 00:00:00.000,1989-08-24 00:00:00.000,0,13,0,0,13,13,13,541,
15477,MZM-1989-1-99-68,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,African Defence December 1989,,,,army communique,6,Mozambique,Mozambique,,,-18.250000,35.000000,POINT (35 -18.25),103391,Mozambique,MOZ,541,Africa,2,4,1989-09-01 00:00:00.000,1989-09-30 00:00:00.000,0,0,0,0,0,434,0,541,
15318,MZM-1989-1-99-69,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Jane's Defence Weekly 1989-09-09 ""Mozambican Rebel Attack",,,,government,1,Macia location,Macia location,Gaza province,Bilene district,-25.026944,33.098889,POINT (33.098889 -25.026944),93307,Mozambique,MOZ,541,Africa,2,4,1989-09-02 00:00:00.000,1989-09-09 00:00:00.000,0,12,7,0,19,19,19,541,
15360,MZM-1989-1-99-70,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-09-17 ""FIVE KILLED AS MOZAMBICAN TROOPS REPULSE REBEL ATTACK",,,,police,1,Chokwe town,Chokwe town,Gaza province,Chókwè district,-24.533333,32.983333,POINT (32.983333 -24.533333),94026,Mozambique,MOZ,541,Africa,1,1,1989-09-15 00:00:00.000,1989-09-15 00:00:00.000,0,5,2,0,7,7,7,541,
15378,MZM-1989-1-99-72,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-09-27 ""MOZAMBICAN REBELS CLAIM THEY KILLED 128 IN RAIDS",,,,RENAMO,4,Cabo Delgado province,Cabo Delgado province,Cabo Delgado province,,-12.500000,39.000000,POINT (39 -12.5),112039,Mozambique,MOZ,541,Africa,2,4,1989-09-16 00:00:00.000,1989-09-25 00:00:00.000,0,0,0,0,0,30,0,541,
15407,MZM-1989-1-99-74,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-09-27 ""MOZAMBICAN REBELS CLAIM THEY KILLED 128 IN RAIDS",,,,RENAMO,1,Xai-Xai town,Xai-Xai town,Gaza province,Xai-Xai district,-25.051944,33.644167,POINT (33.644167 -25.051944),93308,Mozambique,MOZ,541,Africa,2,4,1989-09-16 00:00:00.000,1989-09-25 00:00:00.000,19,0,0,0,19,19,19,541,
15482,MZM-1989-1-99-73,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-09-27 ""MOZAMBICAN REBELS CLAIM THEY KILLED 128 IN RAIDS",,,,RENAMO,5,Southern Mozambique,"Mozambique southern (Catuane, Catembe, Chinavane, Salamanga and Ponta de Ouro)",,,-23.500000,33.000000,POINT (33 -23.5),96187,Mozambique,MOZ,541,Africa,2,4,1989-09-16 00:00:00.000,1989-09-25 00:00:00.000,0,0,0,0,0,42,0,541,
15532,MZM-1989-1-99-71,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-09-27 ""MOZAMBICAN REBELS CLAIM THEY KILLED 128 IN RAIDS",,,,RENAMO,4,Nampula province,Nampula province,Nampula province,,-15.000000,39.000000,POINT (39 -15),108439,Mozambique,MOZ,541,Africa,2,4,1989-09-16 00:00:00.000,1989-09-25 00:00:00.000,8,0,0,0,8,8,8,541,
15138,MZM-1989-1-99-75,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-09-27 ""MOZAMBICAN REBELS CLAIM THEY KILLED 128 IN RAIDS",,,,RENAMO,4,Sofala province,Sofala province,Sofala province,,-19.764722,34.928611,POINT (34.928611 -19.764722),101230,Mozambique,MOZ,541,Africa,2,4,1989-09-16 00:00:00.000,1989-09-25 00:00:00.000,0,0,0,0,0,29,0,541,
13208,MZM-1989-1-99-76,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,African Defence December 1989,,,,army,4,Tete province,Missange town,Tete province,,-15.500000,33.000000,POINT (33 -15.5),107707,Mozambique,MOZ,541,Africa,1,1,1989-09-25 00:00:00.000,1989-09-25 00:00:00.000,0,15,0,0,15,15,15,541,
15328,MZM-1989-1-99-85,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Indian Ocean Newsletter 1989-10-21, p. 4",,,,,1,Nicoadala town,Nicoadala town,Zambézia province,Nicoadala district,-17.608056,36.819722,POINT (36.819722 -17.608056),104114,Mozambique,MOZ,541,Africa,1,4,1989-10-01 00:00:00.000,1989-10-21 00:00:00.000,0,0,0,5,5,5,5,541,
15291,MZM-1989-1-99-78,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-10-09 ""MOZAMBICAN REBELS SAY THEY KILLED 100 SOLDIERS IN NEW OFFENSIVE",,,,RENAMO,6,Mozambique,Mozambique,,,-18.250000,35.000000,POINT (35 -18.25),103391,Mozambique,MOZ,541,Africa,2,3,1989-10-03 00:00:00.000,1989-10-09 00:00:00.000,0,0,0,0,0,10,0,541,
15541,MZM-1989-1-99-77,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-10-09 ""MOZAMBICAN REBELS SAY THEY KILLED 100 SOLDIERS IN NEW OFFENSIVE",,,,RENAMO,1,Magude town,Magude town (barracks),Maputo province,Magude district,-25.023056,32.648056,POINT (32.648056 -25.023056),93306,Mozambique,MOZ,541,Africa,1,1,1989-10-05 00:00:00.000,1989-10-05 00:00:00.000,0,0,0,0,0,90,0,541,
15414,MZM-1989-1-99-79,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Indian Ocean Newsletter 1989-10-21, p. 4",,,,,1,Nicoadala town,Nicoadala town,Zambézia province,Nicoadala district,-17.608056,36.819722,POINT (36.819722 -17.608056),104114,Mozambique,MOZ,541,Africa,1,1,1989-10-07 00:00:00.000,1989-10-07 00:00:00.000,0,0,0,6,6,6,6,541,
15385,MZM-1989-1-99-81,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-10-17 ""MOZAMBICAN REBELS SAY THEY KILLED 36 IN FRESH FIGHTING",,,,RENAMO,2,Maganja da Costa  location,Maganja da Costa  location (near),Zambézia province,Maganja de Costa district,-17.311111,37.514722,POINT (37.514722 -17.311111),104836,Mozambique,MOZ,541,Africa,2,4,1989-10-10 00:00:00.000,1989-10-17 00:00:00.000,0,0,0,0,0,21,0,541,
15562,MZM-1989-1-99-82,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-10-17 ""MOZAMBICAN REBELS SAY THEY KILLED 36 IN FRESH FIGHTING",,,,RENAMO,1,Mossuril,Mossuril (Massuril) town,Nampula province,Mossuril district,-14.967778,40.663889,POINT (40.663889 -14.967778),108442,Mozambique,MOZ,541,Africa,2,4,1989-10-10 00:00:00.000,1989-10-17 00:00:00.000,5,0,0,0,5,36,5,541,
15489,MZM-1989-1-99-83,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-10-17 ""MOZAMBICAN REBELS SAY THEY KILLED 36 IN FRESH FIGHTING",,,,RENAMO,5,Northern Mozambique,Mozambique northern (Macaronge),,,-13.000000,37.000000,POINT (37 -13),111315,Mozambique,MOZ,541,Africa,1,3,1989-10-11 00:00:00.000,1989-10-17 00:00:00.000,7,0,0,0,7,7,7,541,
15502,MZM-1989-1-99-80,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"The Globe and Mail 1989-10-14 ""AROUND THE WORLD Mozambican rebels kill 24 in third attack of week",,,,"AIM, official news agency",1,Macaretane town,Macaretane town (Gaza Province),Gaza province,Chókwè district,-24.380000,32.850000,POINT (32.85 -24.38),94746,Mozambique,MOZ,541,Africa,1,1,1989-10-11 00:00:00.000,1989-10-11 00:00:00.000,0,3,0,0,3,27,3,541,
15462,MZM-1989-1-99-84,1989,1,Clear,1,332,332,Mozambique: Government,722,722,Government of Mozambique - Renamo,100,100,Government of Mozambique,498,498,Renamo,-1,"Reuters 1989-10-17 ""MOZAMBICAN REBELS SAY THEY KILLED 36 IN FRESH FIGHTING",,,,RENAMO,5,Northern Mozambique,Mozambique northern,,,-13.000000,37.000000,POINT (37 -13),111315,Mozambique,MOZ,541,Africa,2,3,1989-10-11 00:00:00.000,1989-10-17 00:00:00.000,3,0,0,0,3,3,3,541,
