db,date,year,month,latitude,longitude,globaleventid,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,dateadded,sourceurl,gdelt_lat,gdelt_lon,data_id,iso,event_id_cnty,event_id_no_cnty,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,lat_upd,lon_upd,keep,lat_rev,lon_rev,typeACLED,typeGDELT,typeGDELT2
GDELT,11-Mar-18,2018,3,-10.7067,40.6328,737760981,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,TZA,TANZANIAN,TZA,,,,,,,.,1,173,173,Coerce,4,-5,10,1,10,-9.743589744,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180311,https://www.journalducameroun.com/en/mozambiquetanzanian-fishermen-arrested-for-turtle-poaching/,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,Civilian,Civilian
GDELT,13-Mar-18,2018,3,-10.7067,40.6328,738380557,MOZ,MOZAMBICAN,MOZ,,,,,,,.,RUS,RUSSIA,RUS,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,-1.50862069,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180313,https://www.thezimbabwedaily.com/news/190977-lavrov-visit-highlights-russia-grip-in-zimbabwe-and-rest-of-southern-african-countries.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,Civilian,
GDELT,14-Mar-17,2017,3,-12.1303,39.9483,738613689,EDU,SCHOOL,,,,,,EDU,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,193,193,Fight,4,-10,2,1,2,-4,4,"Mpamba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1303,39.9483,-322722,4,"Mpamba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1303,39.9483,-322722,4,"Mpamba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1303,39.9483,-322722,20180314,http://mwnation.com/learning-across-dangerous-divide/,-12.1303,39.948299,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1303,39.9483,Wrong event,-12.1303,39.9483,,,Civilian
GDELT,14-Mar-17,2017,3,-12.1303,39.9483,738613696,MOZ,MOZAMBICAN,MOZ,,,,,,,.,EDU,SCHOOL,,,,,,EDU,,.,0,193,193,Fight,4,-10,6,1,6,-4,4,"Mpamba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1303,39.9483,-322722,4,"Mpamba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1303,39.9483,-322722,4,"Mpamba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1303,39.9483,-322722,20180314,http://mwnation.com/learning-across-dangerous-divide/,-12.1303,39.948299,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1303,39.9483,Wrong event,-12.1303,39.9483,,Civilian,
GDELT,16-Mar-18,2018,3,-11.3622,40.1047,739248494,REB,RAIDER,,,,,,REB,,.,,,,,,,,,,.,1,1712,171,Coerce,4,-9.2,4,1,4,-7.260726073,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,0,,,,,,,,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,20180316,http://allafrica.com/stories/201803160092.html,-11.3622,40.104698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3622,40.1047,Verified event,-11.3622,40.1047,,Armed group,
GDELT,16-Mar-18,2018,3,-11.3622,40.1047,739248494,REB,RAIDER,,,,,,REB,,.,,,,,,,,,,.,1,1712,171,Verified Coerce,4,-9.2,4,1,4,-7.260726073,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,0,,,,,,,,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,20180316,http://allafrica.com/stories/201803160092.html,-11.3622,40.104698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3622,40.1047,Verified event,-11.3622,40.1047,,Armed group,
GDELT,16-Mar-18,2018,3,-11.3622,40.1047,739248495,REB,RAIDER,,,,,,REB,,.,,,,,,,,,,.,1,1712,171,Coerce,4,-9.2,4,1,4,-7.260726073,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,0,,,,,,,,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,20180316,http://allafrica.com/stories/201803160092.html,-11.3622,40.104698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3622,40.1047,Verified event,-11.3622,40.1047,,Armed group,
GDELT,16-Mar-18,2018,3,-11.3622,40.1047,739248495,REB,RAIDER,,,,,,REB,,.,,,,,,,,,,.,1,1712,171,Verified Coerce,4,-9.2,4,1,4,-7.260726073,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,0,,,,,,,,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,20180316,http://allafrica.com/stories/201803160092.html,-11.3622,40.104698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3622,40.1047,Verified event,-11.3622,40.1047,,Armed group,
GDELT,16-Mar-18,2018,3,-11.3622,40.1047,739248496,REB,RAIDER,,,,,,REB,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,1712,171,Coerce,4,-9.2,2,1,2,-7.260726073,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,20180316,http://allafrica.com/stories/201803160092.html,-11.3622,40.104698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3622,40.1047,Verified event,-11.3622,40.1047,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3622,40.1047,739248496,REB,RAIDER,,,,,,REB,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,1712,171,Verified Coerce,4,-9.2,2,1,2,-7.260726073,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,20180316,http://allafrica.com/stories/201803160092.html,-11.3622,40.104698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3622,40.1047,Verified event,-11.3622,40.1047,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3458,40.3522,739248548,SOM,SOMALI,SOM,,,,,,,.,CPV,PRAIA,CPV,,,,,,,.,1,190,190,Fight,4,-10,1,1,1,-7.260726073,1,Somalia,SO,SO,,6,48,SO,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180316,http://allafrica.com/stories/201803160092.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Verified event,-11.3682998,40.1055908,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3458,40.3522,739248548,SOM,SOMALI,SOM,,,,,,,.,CPV,PRAIA,CPV,,,,,,,.,1,190,190,Verified Fight,4,-10,1,1,1,-7.260726073,1,Somalia,SO,SO,,6,48,SO,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180316,http://allafrica.com/stories/201803160092.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Verified event,-11.3682998,40.1055908,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3458,40.3522,739248550,SOMUAF,SOMALI,SOM,,,,,UAF,,.,CPV,PRAIA,CPV,,,,,,,.,1,190,190,Fight,4,-10,2,1,2,-7.260726073,1,Somalia,SO,SO,,6,48,SO,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180316,http://allafrica.com/stories/201803160092.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Verified event,-11.3682998,40.1055908,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3458,40.3522,739248550,SOMUAF,SOMALI,SOM,,,,,UAF,,.,CPV,PRAIA,CPV,,,,,,,.,1,190,190,Verified Fight,4,-10,2,1,2,-7.260726073,1,Somalia,SO,SO,,6,48,SO,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180316,http://allafrica.com/stories/201803160092.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Verified event,-11.3682998,40.1055908,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3458,40.3522,739248551,SOMUAF,SOMALIA,SOM,,,,,UAF,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,190,190,Fight,4,-10,4,1,4,-7.260726073,1,Somalia,SO,SO,,6,48,SO,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180316,http://allafrica.com/stories/201803160092.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Verified event,-11.3682998,40.1055908,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3458,40.3522,739248551,SOMUAF,SOMALIA,SOM,,,,,UAF,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,190,190,Verified Fight,4,-10,4,1,4,-7.260726073,1,Somalia,SO,SO,,6,48,SO,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180316,http://allafrica.com/stories/201803160092.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Verified event,-11.3682998,40.1055908,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3458,40.3522,739248597,UAF,ARMED MEN,,,,,,UAF,,.,CVL,VILLAGE,,,,,,CVL,,.,1,190,190,Fight,4,-10,6,1,6,-7.260726073,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180316,http://allafrica.com/stories/201803160092.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Verified event,-11.3682998,40.1055908,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3458,40.3522,739248597,UAF,ARMED MEN,,,,,,UAF,,.,CVL,VILLAGE,,,,,,CVL,,.,1,190,190,Verified Fight,4,-10,6,1,6,-7.260726073,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180316,http://allafrica.com/stories/201803160092.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Verified event,-11.3682998,40.1055908,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3458,40.3522,739248601,UAF,ARMED MEN,,,,,,UAF,,.,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,1,190,190,Fight,4,-10,4,1,4,-7.260726073,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180316,http://allafrica.com/stories/201803160092.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Verified event,-11.3682998,40.1055908,,Armed group,Civilian
GDELT,16-Mar-18,2018,3,-11.3458,40.3522,739248601,UAF,ARMED MEN,,,,,,UAF,,.,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,1,190,190,Verified Fight,4,-10,4,1,4,-7.260726073,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180316,http://allafrica.com/stories/201803160092.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Verified event,-11.3682998,40.1055908,,Armed group,Civilian
GDELT,17-Mar-18,2018,3,-12.9036,39.7069,739670304,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,.,,,,,,,,,,.,1,190,190,Fight,4,-10,5,1,5,-1.413427562,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20180317,https://www.journalducameroun.com/en/mozambique-trachoma-treatment-campaign-targets-900000/,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,,
GDELT,18-Mar-18,2018,3,-11.3458,40.3522,739749188,MOZ,MOZAMBICAN,MOZ,,,,,,,.,MIL,ARMED FORCES,,,,,,MIL,,.,1,190,190,Fight,4,-10,2,1,2,-5.263157895,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180318,https://nsnbc.me/2018/03/18/no-need-to-use-army-against-islamists-in-northern-mozambique-deputy-defense-minister-patricio-jose/,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Wrong event,-11.3458,40.3522,,Civilian,
GDELT,16-Mar-18,2018,3,-11.3622,40.1047,741309824,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,,,,,,,,,,.,0,1712,171,Coerce,4,-9.2,22,8,22,-5.940772577,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,0,,,,,,,,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,20180323,http://www.digitaljournal.com/news/world/jihadist-threat-haunts-northern-mozambique/article/518146,-11.3622,40.104698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3622,40.1047,Verified event,-11.3622,40.1047,,Civilian,
GDELT,16-Mar-18,2018,3,-11.3622,40.1047,741309824,MOZCVL,MOZAMBIQUE,MOZ,,,,,CVL,,.,,,,,,,,,,.,0,1712,171,Verified Coerce,4,-9.2,22,8,22,-5.940772577,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,0,,,,,,,,4,"Chitolo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3622,40.1047,31275,20180323,http://www.digitaljournal.com/news/world/jihadist-threat-haunts-northern-mozambique/article/518146,-11.3622,40.104698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3622,40.1047,Verified event,-11.3622,40.1047,,Civilian,
GDELT,23-Mar-18,2018,3,-11.3458,40.3522,741309903,,,,,,,,,,.,CPV,PRAIA,CPV,,,,,,,.,0,190,190,Fight,4,-10,6,2,6,-5.58259484,0,,,,,,,,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180323,https://www.modernghana.com/news/843349/jihadist-threat-haunts-northern-mozambique.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Wrong event,-11.3458,40.3522,,,Civilian
GDELT,23-Mar-18,2018,3,-11.3458,40.3522,741309998,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,190,190,Fight,4,-10,8,2,8,-5.58259484,0,,,,,,,,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180323,https://www.modernghana.com/news/843349/jihadist-threat-haunts-northern-mozambique.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Wrong event,-11.3458,40.3522,,,Civilian
GDELT,23-Mar-18,2018,3,-11.3458,40.3522,741311197,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,CPV,PRAIA,CPV,,,,,,,.,0,190,190,Fight,4,-10,2,2,2,-5.58259484,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180323,https://www.modernghana.com/news/843349/jihadist-threat-haunts-northern-mozambique.html,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Wrong event,-11.3458,40.3522,,Civilian,Civilian
GDELT,23-Mar-18,2018,3,-11.3458,40.3522,741311203,MOZGOV,MOZAMBIQUE,MOZ,,,,,GOV,,.,MOS,MUSLIM,,,,MOS,,,,.,1,190,190,Fight,4,-10,140,11,140,-5.941453906,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180323,http://www.digitaljournal.com/news/world/jihadist-threat-haunts-northern-mozambique/article/518146,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Wrong event,-11.3458,40.3522,,Civilian,Armed group
GDELT,24-Mar-18,2018,3,-10.7067,40.6328,741680323,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,COP,POLICE,,,,,,COP,,.,1,190,190,Fight,4,-10,16,1,8,-8.223684211,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180324,http://www.xinhuanet.com/english/2018-03/25/c_137063093.htm,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,Civilian,Military forces
GDELT,24-Mar-18,2018,3,-10.7067,40.6328,741680419,RAD,EXTREMIST,,,,,,RAD,,.,COP,POLICE,,,,,,COP,,.,1,190,190,Fight,4,-10,4,1,2,-8.223684211,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180324,http://www.xinhuanet.com/english/2018-03/25/c_137063093.htm,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,Armed group,Military forces
GDELT,28-Mar-18,2018,3,-10.7067,40.6328,742609092,MOZ,MAPUTO,MOZ,,,,,,,.,MOZGOVAGR,MOZAMBICAN,MOZ,,,,,GOV,AGR,.,1,172,172,Coerce,4,-5,10,1,10,-6.491499227,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180328,http://allafrica.com/stories/201803280081.html,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,Military forces,Civilian
GDELT,29-Mar-18,2018,3,-11.0772,39.6744,742976641,MOZ,MAPUTO,MOZ,,,,,,,.,,,,,,,,,,.,1,173,173,Coerce,4,-5,3,1,3,-8.866995074,4,"Nangade, Cabo Delgado, Mozambique",MZ,MZ01,,-11.0772,39.6744,-326571,0,,,,,,,,4,"Nangade, Cabo Delgado, Mozambique",MZ,MZ01,,-11.0772,39.6744,-326571,20180329,http://allafrica.com/stories/201803290097.html,-11.0772,39.6744,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0772,39.6744,Wrong event,-11.0772,39.6744,,Military forces,
GDELT,29-Mar-18,2018,3,-11.0772,39.6744,742976653,MOZ,MAPUTO,MOZ,,,,,,,.,TZA,TANZANIA,TZA,,,,,,,.,1,173,173,Coerce,4,-5,3,1,3,-8.866995074,4,"Nangade, Cabo Delgado, Mozambique",MZ,MZ01,,-11.0772,39.6744,-326571,4,"Nangade, Cabo Delgado, Mozambique",MZ,MZ01,,-11.0772,39.6744,-326571,4,"Nangade, Cabo Delgado, Mozambique",MZ,MZ01,,-11.0772,39.6744,-326571,20180329,http://allafrica.com/stories/201803290097.html,-11.0772,39.6744,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0772,39.6744,Wrong event,-11.0772,39.6744,,Military forces,Civilian
GDELT,30-Mar-18,2018,3,-10.7067,40.6328,743364609,COP,POLICE,,,,,,COP,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,4,1,4,-10.35502959,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,0,,,,,,,,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20180330,https://www.tanzanianewsreports.com/jihadists-will-be-tried-in-mozambique-not-extradited-to-tanzania/,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,Military forces,
GDELT,30-Mar-18,2018,3,-11.3458,40.3522,743365426,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,TZA,TANZANIA,TZA,,,,,,,.,1,173,173,Coerce,4,-5,2,1,2,-10.35502959,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,1,Tanzania,TZ,TZ,,-6,35,TZ,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180330,https://www.tanzanianewsreports.com/jihadists-will-be-tried-in-mozambique-not-extradited-to-tanzania/,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Wrong event,-11.3458,40.3522,,Civilian,Civilian
GDELT,30-Mar-18,2018,3,-11.3458,40.3522,743365427,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,UAF,TERRORIST,,,,,,UAF,,.,1,173,173,Coerce,4,-5,2,1,2,-10.35502959,4,"Nangade, Cabo Delgado, Mozambique",MZ,MZ01,,-11.0772,39.6744,-326571,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,4,"Mocimboa Da Praia, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3458,40.3522,-335020,20180330,https://www.tanzanianewsreports.com/jihadists-will-be-tried-in-mozambique-not-extradited-to-tanzania/,-11.3458,40.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3458,40.3522,Wrong event,-11.3458,40.3522,,Civilian,Armed group
GDELT,02-Apr-18,2018,4,-12.1844,40.0164,744053328,COP,PRISON,,,,,,COP,,,,,,,,,.,,,,1,173,173,Coerce,4,-5,10,1,10,-0.694444444,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,0,,,,,,,,4,"Madiba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.1844,40.0164,-317517,20180402,https://24tanzania.com/nelson-mandelas-former-wife-winnie-mandela-dies-at-81/,-12.1844,40.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1844,40.0164,Wrong event,-12.1844,40.0164,,,
